,pair_id,Overall
1045,1549562838_1541733124,2.755341053009033
1046,1612455960_1591733566,3.627821922302246
1047,1505503162_1496800002,1.3855440616607666
1048,1510798800_1545474981,3.63230562210083
1049,1540697776_1621631994,3.3976142406463623
1050,1512652397_1512356788,3.01228404045105
1051,1596050395_1564057154,3.585641860961914
1052,1627106857_1627129762,1.6224194765090942
1053,1568618267_1624664262,3.118878126144409
1054,1515314031_1531981399,2.781067371368408
1055,1601323770_1561680930,3.647857189178467
1056,1583263020_1604660636,2.591942071914673
1057,1646507505_1621435373,3.4719042778015137
1058,1553136327_1579452741,3.4005112648010254
1059,1589781082_1532662134,3.2875263690948486
1060,1559277407_1623712635,3.2274317741394043
1061,1488526995_1510640000,2.7531540393829346
1062,1504596775_1569886991,3.229402542114258
1063,1526707394_1549548810,3.6991331577301025
1064,1501244698_1523173874,3.78788685798645
1065,1645024880_1614507435,1.6135673522949219
1066,1613932670_1607249788,3.4965312480926514
1067,1494841550_1505873120,3.2780566215515137
1068,1526865541_1490843942,3.117905616760254
1069,1583867276_1598054911,1.8114968538284302
1070,1582199478_1588335475,2.171381950378418
1071,1587946146_1575239961,1.9490373134613037
1072,1561144433_1546969065,3.5278983116149902
1073,1646101398_1488314513,2.737678050994873
1074,1505824689_1571639756,3.315452814102173
1075,1638050817_1581533995,3.421082019805908
1076,1525141434_1518004311,3.4996249675750732
1077,1488696266_1487477522,1.730791687965393
1078,1548772610_1504545927,2.919904947280884
1079,1645546999_1549949694,3.6659650802612305
1080,1520605184_1514618304,2.419652223587036
1081,1532256734_1601761782,3.427042245864868
1082,1574027428_1566659663,2.7558505535125732
1083,1543390901_1609428424,3.7368853092193604
1084,1549336568_1562553107,3.5712902545928955
1085,1525354817_1524436777,1.3695329427719116
1086,1500758695_1598020208,3.3498473167419434
1087,1570703494_1505627850,1.5259555578231812
1088,1625031157_1535105539,3.3600411415100098
1089,1579289408_1535609093,3.802250862121582
1090,1491702445_1535609093,3.5360898971557617
1091,1600036483_1549618175,3.251645803451538
1092,1553738164_1496654956,3.525373935699463
1093,1572079895_1572741006,3.371358633041382
1094,1500804636_1560495970,1.7250607013702393
1095,1580187040_1579989341,2.2420806884765625
1096,1558730978_1485931194,2.315103530883789
1097,1622566508_1623715440,1.409041404724121
1098,1596800523_1490131356,3.4616122245788574
1099,1604359820_1603993719,3.446467638015747
1100,1517091574_1498894819,3.3523504734039307
1101,1635465577_1562149011,3.447727918624878
1102,1601894968_1597454368,2.8258748054504395
1103,1528670057_1549962259,3.2302470207214355
1104,1573959882_1642941640,3.210418939590454
1105,1560404523_1545160678,3.0573363304138184
1106,1504994205_1533599163,3.710871934890747
1107,1599896557_1549928647,3.408120632171631
1108,1571459332_1610838005,2.0866775512695312
1109,1544911607_1544697909,2.563077449798584
1110,1536111247_1589447268,2.213944435119629
1111,1605741096_1598624052,1.9985579252243042
1112,1631039036_1636735628,3.0663633346557617
1113,1550825466_1551894354,2.2686281204223633
1114,1489811797_1604218560,3.6315910816192627
1115,1631251526_1500634890,2.6197872161865234
1116,1580790106_1580469455,1.6394346952438354
1117,1541881953_1542311337,1.578144907951355
1118,1557576561_1546075356,2.4157209396362305
1119,1631410060_1644526015,3.318464517593384
1120,1633646539_1645771800,2.594700336456299
1121,1558334164_1636332835,3.0239174365997314
1122,1515415511_1516905176,1.9529449939727783
1123,1527783645_1529133237,1.8135569095611572
1124,1530872038_1557636326,2.2291975021362305
1125,1513370056_1513387231,1.2767174243927002
1126,1542709909_1542770108,2.7673702239990234
1127,1571502101_1571110862,2.7267937660217285
1128,1615127056_1615122881,1.394071340560913
1129,1534823426_1534609412,3.0360867977142334
1130,1533028063_1566273068,1.430922508239746
1131,1551005962_1557253388,1.88948392868042
1132,1542123417_1617035522,3.271915912628174
1133,1579740278_1579846754,2.599184989929199
1134,1647726389_1516025789,3.619483709335327
1135,1577492155_1577314655,1.4197070598602295
1136,1548493263_1548289926,1.8327386379241943
1137,1503218651_1643012344,3.1314170360565186
1138,1626656810_1598695145,3.110645294189453
1139,1636065902_1625252925,1.6062066555023193
1140,1577935137_1738948363,2.5782113075256348
1141,1639377434_1595956912,3.3949005603790283
1142,1632473200_1630406761,2.1842126846313477
1143,1572532639_1580160767,2.4614782333374023
1144,1617009065_1626711495,3.4094412326812744
1145,1602577028_1627598713,2.1839308738708496
1146,1498332989_1541339526,2.7171990871429443
1147,1609238237_1608367469,2.2116990089416504
1148,1484936899_1577699490,3.6735334396362305
1149,1642064018_1606604627,1.7534465789794922
1150,1580160720_1584791347,2.6474218368530273
1151,1632776400_1511005497,3.3976571559906006
1152,1603325616_1631870258,1.668416976928711
1153,1609108436_1609156515,3.278829574584961
1154,1604567932_1618104303,2.8887534141540527
1155,1540493882_1597166594,3.768429756164551
1156,1642531665_1620890556,1.7665977478027344
1157,1549877772_1549859705,2.357475519180298
1158,1493038057_1535375188,2.1169052124023438
1159,1642704511_1642582972,2.4604170322418213
1160,1573348129_1628360269,3.4281065464019775
1161,1528557251_1528804486,3.0440216064453125
1162,1486761725_1487143809,1.755005955696106
1163,1640444020_1498511765,3.138054132461548
1164,1561820756_1555247613,3.067431926727295
1165,1636271620_1637247100,2.928819179534912
1166,1606485015_1608331994,2.6174209117889404
1167,1538176350_1485468275,3.102803945541382
1168,1646441149_1647714117,3.261225461959839
1169,1547981719_1547631057,3.212143898010254
1170,1550988428_1572170331,3.192582368850708
1171,1644231427_1573212445,3.2456488609313965
1172,1551079167_1551423890,2.8282413482666016
1173,1585369052_1586965786,1.7064440250396729
1174,1613233645_1641267251,3.260190010070801
1175,1596460426_1538460733,1.8709789514541626
1176,1489634624_1489714928,2.786956787109375
1177,1640390624_1641067052,1.4659299850463867
1178,1639123354_1639127748,1.585981011390686
1179,1581085751_1561466548,2.969231367111206
1180,1570507479_1570543249,2.0343899726867676
1181,1613865273_1563701713,3.251121997833252
1182,1542819412_1542742370,1.3713263273239136
1183,1551044312_1554520590,3.0994555950164795
1184,1621150969_1633885401,1.3186249732971191
1185,1576378779_1489724986,2.999465227127075
1186,1498324218_1496672987,1.6770298480987549
1187,1541217706_1540865012,2.813077449798584
1188,1601767225_1601822403,2.6593751907348633
1189,1525476688_1526920760,2.208530902862549
1190,1583669906_1609592114,3.1298036575317383
1191,1617853566_1588875686,2.9072813987731934
1192,1520334669_1520307427,2.6396114826202393
1193,1556495271_1556443632,1.855748176574707
1194,1587664286_1584046164,1.5375680923461914
1195,1595678719_1595668560,2.570178508758545
1196,1643593766_1610742312,3.371391534805298
1197,1618210102_1615344822,2.4775795936584473
1198,1533800341_1540033772,2.862499713897705
1199,1590400804_1590400801,2.4276845455169678
1200,1530088335_1534821846,3.3676698207855225
1201,1563048107_1564129127,1.4349737167358398
1202,1639934870_1633694508,2.5613341331481934
1203,1629101507_1629151764,2.9635443687438965
1204,1548221818_1551595906,3.5030832290649414
1205,1618033435_1607737553,3.058858633041382
1206,1646514208_1634051206,2.8320486545562744
1207,1502661637_1502078638,1.3801937103271484
1208,1508830883_1605271838,2.6098287105560303
1209,1593687698_1627113743,3.5234882831573486
1210,1490494700_1490329747,2.085789442062378
1211,1523560716_1509038768,2.9141342639923096
1212,1569652448_1569668614,2.0528652667999268
1213,1620049164_1604299626,3.6403799057006836
1214,1588247062_1584872661,1.2846651077270508
1215,1513371811_1647966236,2.9638407230377197
1216,1616223461_1616029566,1.510571837425232
1217,1631427755_1607883491,3.450822353363037
1218,1616982416_1615467794,2.0241456031799316
1219,1521946483_1521899725,1.3439364433288574
1220,1603619027_1566789933,2.3905882835388184
1221,1572841952_1585390093,3.183457851409912
1222,1579626390_1579715693,1.4061634540557861
1223,1534681383_1534602350,3.417675018310547
1224,1532435331_1532091735,2.4856510162353516
1225,1598150982_1598409549,2.1983046531677246
1226,1550015037_1551678666,1.8249971866607666
1227,1628215048_1623340635,1.4930005073547363
1228,1490859784_1490773310,1.4016364812850952
1229,1577723666_1547440963,3.280249834060669
1230,1603471992_1590316822,2.6443543434143066
1231,1577829611_1578072718,2.677518367767334
1232,1641017199_1639352361,2.3119006156921387
1233,1605388911_1601298793,2.5755038261413574
1234,1633040076_1633295643,1.3947029113769531
1235,1536182039_1601046360,1.3768432140350342
1236,1594289624_1593958772,3.1143510341644287
1237,1614834455_1580219290,2.0034637451171875
1238,1548342275_1558725341,2.5545153617858887
1239,1557409551_1557451340,1.3209598064422607
1240,1569380028_1581331548,2.220799446105957
1241,1614610218_1607836883,3.012174129486084
1242,1618297779_1509923970,3.051704168319702
1243,1611974203_1521362720,1.9753625392913818
1244,1486446192_1486445010,2.3720877170562744
1245,1534958354_1621072072,2.9557204246520996
1246,1631157989_1612088903,1.5064804553985596
1247,1550630825_1549795493,3.2891111373901367
1248,1565752874_1579526274,2.4441945552825928
1249,1750585347_1551606069,1.4812297821044922
1250,1592505631_1588369214,2.9041619300842285
1251,1516095080_1514559351,2.3953654766082764
1252,1640933939_1614009881,3.143200397491455
1253,1629101516_1624413234,3.3939757347106934
1254,1556818132_1548261078,1.8205053806304932
1255,1620800764_1538174229,3.445828914642334
1256,1593323269_1593395325,1.7107348442077637
1257,1538608989_1536064821,1.5943386554718018
1258,1538329638_1618902002,3.1348776817321777
1259,1645306385_1645478727,2.6096582412719727
1260,1638114653_1498249972,2.0408382415771484
1261,1598657732_1597204394,2.6172378063201904
1262,1551214094_1538654894,3.2504711151123047
1263,1563689817_1543251467,2.1200385093688965
1264,1634427694_1634696295,1.5750871896743774
1265,1612880266_1611587727,1.4813122749328613
1266,1547123848_1597276293,3.395951271057129
1267,1592404391_1646929520,2.61183500289917
1268,1595644710_1626711495,3.8055331707000732
1269,1600689899_1611069830,2.8089659214019775
1270,1600803362_1585956629,1.831555962562561
1271,1556574625_1571224889,2.4710512161254883
1272,1645271506_1644659552,1.6096844673156738
1273,1584963518_1518930386,1.7315680980682373
1274,1520991290_1521063699,3.3017497062683105
1275,1640213756_1640295405,1.771545648574829
1276,1586942166_1581624846,3.4928975105285645
1277,1574881113_1574169331,3.4716639518737793
1278,1604600387_1604155755,1.6555753946304321
1279,1607368573_1582863335,2.126997232437134
1280,1533820242_1615297255,3.0531821250915527
1281,1604157342_1604343598,2.492324113845825
1282,1634579678_1630983473,2.717672824859619
1283,1599897360_1595179325,1.4689290523529053
1284,1613683537_1490405384,3.272294044494629
1285,1510716209_1558818932,3.3602967262268066
1286,1639609521_1639563872,2.144338607788086
1287,1489503974_1489477399,1.290053367614746
1288,1641954433_1641873769,1.750969409942627
1289,1519547137_1560549007,3.1960649490356445
1290,1589192619_1572021566,3.0067532062530518
1291,1599501101_1599537548,1.677497148513794
1292,1638532939_1586877201,2.80519962310791
1293,1547090521_1613865831,1.6196284294128418
1294,1550715077_1547998548,3.2508554458618164
1295,1586731371_1574431411,1.608144760131836
1296,1563757777_1545198412,2.1999707221984863
1297,1530106868_1528213925,1.8103004693984985
1298,1496833656_1556209279,3.0614876747131348
1299,1585577134_1548163596,2.3695690631866455
1300,1638295903_1633017968,2.9827895164489746
1301,1519992710_1519983125,1.7631865739822388
1302,1629208478_1590280216,2.872549295425415
1303,1620670242_1614558007,3.009199619293213
1304,1533976610_1523398296,2.9640345573425293
1305,1532800631_1532799817,2.7401225566864014
1306,1576242623_1488568984,2.9356658458709717
1307,1556365656_1549514093,1.4063483476638794
1308,1593214519_1562058937,2.9229860305786133
1309,1619846541_1510717111,3.086879253387451
1310,1558669509_1558594807,3.0911271572113037
1311,1560596811_1549457236,3.2903940677642822
1312,1520375363_1518956876,2.9589955806732178
1313,1563298517_1563316993,2.9282517433166504
1314,1502704321_1500029725,1.4951351881027222
1315,1587698650_1611246368,2.8957157135009766
1316,1520526382_1526484616,3.3741252422332764
1317,1488549416_1634945992,3.373903274536133
1318,1577790475_1583721988,3.1937084197998047
1319,1531712453_1531549430,1.9678544998168945
1320,1517290682_1510066173,1.6671206951141357
1321,1610974602_1602382409,1.894018292427063
1322,1629965771_1558815446,3.3602118492126465
1323,1519039672_1507031688,2.858811378479004
1324,1594204898_1594324111,2.955113410949707
1325,1567485171_1566577634,2.7701575756073
1326,1580997012_1554362553,3.3257129192352295
1327,1644472391_1644460681,2.092470407485962
1328,1616296248_1514457578,2.0000152587890625
1329,1571593177_1562468193,2.8088741302490234
1330,1568908955_1558994751,1.435604453086853
1331,1577791986_1606208969,3.4337854385375977
1332,1590035125_1590060847,2.9208526611328125
1333,1564010154_1563302618,2.3806874752044678
1334,1608458444_1573637125,3.089423656463623
1335,1585470371_1609591753,3.5725018978118896
1336,1505010765_1491456788,1.8903120756149292
1337,1596559978_1590612647,3.1700191497802734
1338,1512024242_1512338810,1.8877174854278564
1339,1486833214_1486832440,1.4861056804656982
1340,1532682421_1597712287,3.414367198944092
1341,1505050821_1504618744,2.468255043029785
1342,1583476550_1585700858,1.3377525806427002
1343,1510777897_1510183422,3.0275511741638184
1344,1616149730_1603021833,1.7075538635253906
1345,1634573323_1640850041,1.7933334112167358
1346,1595095780_1595187775,2.846536874771118
1347,1640241436_1640057050,2.509157419204712
1348,1541732735_1530166376,3.093120813369751
1349,1640266893_1564340679,2.59366512298584
1350,1559964767_1590125144,2.149273633956909
1351,1490525843_1500660825,2.369718551635742
1352,1592607875_1592555684,2.871859312057495
1353,1576087701_1620894463,3.2481255531311035
1354,1636139069_1629697173,2.0335068702697754
1355,1514685659_1536051277,2.9244449138641357
1356,1498319094_1498429036,1.4136964082717896
1357,1555583554_1555420934,3.4166271686553955
1358,1532034849_1565426657,2.997601270675659
1359,1524452726_1524611657,3.2298924922943115
1360,1521109857_1543763420,3.3678488731384277
1361,1504422786_1527658161,1.630273461341858
1362,1528206148_1608902997,2.9504666328430176
1363,1623408094_1512542369,2.769604444503784
1364,1613161481_1591475907,3.1274874210357666
1365,1603710625_1602749735,1.9576761722564697
1366,1547070329_1540580899,2.6602635383605957
1367,1509962276_1509987031,2.3755857944488525
1368,1568185316_1640074111,3.4282939434051514
1369,1639801342_1638494845,2.173275947570801
1370,1598695681_1647318098,2.168649435043335
1371,1527254335_1527274797,1.9284095764160156
1372,1629688492_1594161022,2.928368091583252
1373,1514221185_1523100720,2.4370408058166504
1374,1519032586_1524438331,3.4736053943634033
1375,1549885918_1614008641,3.2716426849365234
1376,1541998786_1600880186,3.2820780277252197
1377,1594191870_1608426460,3.12202787399292
1378,1599776837_1599748105,2.193920135498047
1379,1577019270_1576990248,2.1687240600585938
1380,1581138886_1639478315,2.7509570121765137
1381,1543848589_1554516057,3.380964517593384
1382,1642768943_1638498747,2.7461190223693848
1383,1546819207_1557228824,2.0516693592071533
1384,1559913959_1599585754,3.4272079467773438
1385,1642006421_1644504400,2.5982203483581543
1386,1560997493_1626786126,2.114372730255127
1387,1544018127_1544493171,2.8818089962005615
1388,1584734578_1585175596,1.359283208847046
1389,1642636004_1598909014,3.2845897674560547
1390,1489496194_1488574175,3.3727800846099854
1391,1621442486_1527489276,3.4512553215026855
1392,1511836153_1492894951,2.914076805114746
1393,1549512845_1554465950,2.0781242847442627
1394,1616226288_1578677017,1.8540356159210205
1395,1582036140_1582730391,3.226437568664551
1396,1555148384_1531576075,3.4984631538391113
1397,1643377114_1588547207,3.5323314666748047
1398,1612939820_1613023333,1.3625327348709106
1399,1547044563_1574015624,2.334623336791992
1400,1603801069_1605094788,2.8496346473693848
1401,1502873813_1527300424,1.336531639099121
1402,1626919601_1627431440,3.185338020324707
1403,1489686274_1489679032,2.577803134918213
1404,1590340375_1630480011,3.2747435569763184
1405,1544938533_1499853770,3.2858808040618896
1406,1595351955_1611741071,2.4897336959838867
1407,1490446488_1490573857,2.678483724594116
1408,1607387800_1638112828,2.331467390060425
1409,1490854509_1491428369,1.8246196508407593
1410,1544930710_1581871077,3.292841911315918
1411,1607600230_1607552960,2.216304302215576
1412,1593794581_1571188264,3.3065528869628906
1413,1544824818_1540532721,2.8442130088806152
1414,1577191492_1572086253,3.0950751304626465
1415,1584283663_1562830394,3.3317763805389404
1416,1585457779_1580107973,2.9449756145477295
1417,1552047839_1553120925,2.145033359527588
1418,1578528500_1578610672,2.1103978157043457
1419,1496702803_1496500385,1.506784439086914
1420,1591302416_1591134075,2.61590838432312
1421,1556371905_1558344972,3.1076385974884033
1422,1526895202_1569963909,3.114100217819214
1423,1510949100_1511398430,2.129912853240967
1424,1577448571_1573516785,2.517077922821045
1425,1543527874_1504704355,1.5322799682617188
1426,1630015609_1555927248,2.9544334411621094
1427,1596122099_1552673349,2.500136375427246
1428,1586755326_1587790541,1.7319464683532715
1429,1537100168_1495334874,2.330091953277588
1430,1511756212_1548878515,3.5004303455352783
1431,1567979129_1558883050,2.0975096225738525
1432,1526667392_1557390067,3.2864058017730713
1433,1556993564_1516884440,3.4998185634613037
1434,1543125435_1557534283,3.0630528926849365
1435,1493043032_1637409718,2.8623509407043457
1436,1554356767_1641626641,3.058696746826172
1437,1499390439_1635709399,3.38073468208313
1438,1633060840_1639577708,1.7069042921066284
1439,1499605250_1516119414,1.9284123182296753
1440,1599811577_1567911825,3.0474371910095215
1441,1602441998_1608003130,2.903235912322998
1442,1603501900_1540502988,3.1042823791503906
1443,1506995861_1554193269,3.210442304611206
1444,1597531121_1594085207,3.3178000450134277
1445,1538152308_1639242719,3.077183723449707
1446,1507269144_1498916575,2.6798388957977295
1447,1578642078_1639565686,2.5939064025878906
1448,1518869581_1511384599,3.3374056816101074
1449,1555833397_1555031467,2.837676763534546
1450,1596590865_1596544746,1.8327789306640625
1451,1548351581_1534622580,3.2194035053253174
1452,1635749987_1560661996,3.3073086738586426
1453,1558892837_1562038768,2.839031457901001
1454,1595066367_1613828966,2.723550319671631
1455,1646514309_1598202910,3.3004746437072754
1456,1597550665_1612418753,2.748455047607422
1457,1568981509_1573435289,3.5868327617645264
1458,1552396160_1611977551,2.7590789794921875
1459,1544926607_1550828838,3.515789270401001
1460,1544047478_1634530594,3.309995174407959
1461,1595609972_1595188844,1.3233107328414917
1462,1502458147_1519892918,3.3660781383514404
1463,1582601010_1582584669,2.6045336723327637
1464,1514695305_1515725719,2.9468984603881836
1465,1580940386_1583794338,3.222550630569458
1466,1504318846_1509979862,2.942577838897705
1467,1550873392_1567952215,3.34470534324646
1468,1536178254_1536387115,2.8129537105560303
1469,1527494489_1525139438,2.4607601165771484
1470,1553063540_1570923836,2.8457272052764893
1471,1577692032_1577823380,2.588942050933838
1472,1606212507_1606519588,1.5473135709762573
1473,1557649094_1580549454,3.229581594467163
1474,1525117877_1487667506,1.6754347085952759
1475,1635375427_1625591377,1.4237515926361084
1476,1633003041_1570388989,1.628265380859375
1477,1630034051_1629914537,1.8668099641799927
1478,1638370149_1522338897,3.15320086479187
1479,1640251953_1599904865,2.9581220149993896
1480,1629382065_1628029296,1.2906066179275513
1481,1534804382_1534565379,2.2523081302642822
1482,1647977472_1550666923,2.966240406036377
1483,1541367617_1600540403,2.8460073471069336
1484,1592117385_1592262991,3.1619009971618652
1485,1532190857_1582943442,3.2579123973846436
1486,1624694960_1548170000,2.649188995361328
1487,1617502264_1602624025,2.8756697177886963
1488,1514677979_1514553840,1.3577237129211426
1489,1600809146_1614729209,2.6722517013549805
1490,1560964354_1598678956,1.3016834259033203
1491,1647962752_1560917162,3.4642930030822754
1492,1496676773_1494832659,3.3510682582855225
1493,1497706826_1496729403,2.3208982944488525
1494,1578904085_1590457142,3.1691315174102783
1495,1598455488_1575493517,2.9254891872406006
1496,1551017948_1564434764,1.680248737335205
1497,1501677981_1501741339,1.6585962772369385
1498,1572523379_1591633490,3.5436363220214844
1499,1612742849_1612742852,3.0596208572387695
1500,1626502165_1574339265,3.225778818130493
1501,1538611666_1590562283,2.648531436920166
1502,1571593143_1571578816,2.061704635620117
1503,1613139625_1630309210,3.1562955379486084
1504,1636419562_1622122175,3.32633900642395
1505,1645207075_1619222110,2.0593652725219727
1506,1557671430_1555661812,3.349930763244629
1507,1491420732_1493510547,3.03696870803833
1508,1505086257_1540616358,3.5036027431488037
1509,1639247917_1605390378,3.204726219177246
1510,1493242324_1598534938,3.7949492931365967
1511,1516099673_1563469932,3.3472542762756348
1512,1495585798_1592345268,3.6349167823791504
1513,1536911360_1525153328,2.590829372406006
1514,1527153762_1531639935,3.574211359024048
1515,1485703960_1551297812,3.7282371520996094
1516,1644607924_1537424618,3.5658116340637207
1517,1596033889_1561935130,3.5216481685638428
1518,1505084157_1535839631,3.5383517742156982
1519,1625863986_1616151842,1.5816261768341064
1520,1644387796_1535839631,3.237877130508423
1521,1518412825_1513124272,3.078754425048828
1522,1494823149_1622212881,3.3015894889831543
1523,1499429329_1514102288,2.265389919281006
1524,1610100863_1604206091,3.539957046508789
1525,1614693740_1614251391,1.3982070684432983
1526,1585974573_1535839631,3.1572494506835938
1527,1624307674_1626514993,3.552445411682129
1528,1566512586_1557251349,2.4242846965789795
1529,1569318796_1566410351,3.2712504863739014
1530,1499576580_1499757755,2.233614206314087
1531,1532409874_1597499945,3.498724937438965
1532,1560492190_1529134464,3.3136229515075684
1533,1556804771_1603060264,2.0738463401794434
1534,1515761973_1539890387,3.051337242126465
1535,1638918522_1601507244,3.36287260055542
1536,1568710712_1520927716,3.5674777030944824
1537,1497212148_1564036064,3.4613101482391357
1538,1522770027_1485234002,3.600670576095581
1539,1560388100_1578928020,3.4410524368286133
1540,1539017138_1539097769,2.495304584503174
1541,1517836852_1511839140,3.2121376991271973
1542,1590862783_1554138944,2.724647283554077
1543,1494162884_1543467136,3.3985676765441895
1544,1614722463_1551316494,3.193319320678711
1545,1576639278_1590043508,3.510690212249756
1546,1551799083_1626047363,3.439971685409546
1547,1558241397_1558263480,2.976166248321533
1548,1535752191_1499653102,2.958611488342285
1549,1548177324_1575896217,2.237795829772949
1550,1584109073_1584686112,2.8717589378356934
1551,1609149839_1607979862,2.7135987281799316
1552,1487397562_1487009926,1.9364093542099
1553,1555643991_1562230551,2.759491443634033
1554,1528077183_1527645940,1.7440223693847656
1555,1526998345_1503451424,3.339053153991699
1556,1617759060_1617722292,1.8903756141662598
1557,1622130195_1629354126,3.441129684448242
1558,1587321433_1515929021,3.3678269386291504
1559,1600409279_1532746991,3.527304172515869
1560,1642356000_1526416887,3.4646942615509033
1561,1589704114_1590043508,3.5065674781799316
1562,1570850500_1539788070,3.410395383834839
1563,1599293910_1532123241,3.4249846935272217
1564,1619465730_1580143479,3.142624616622925
1565,1517846216_1536570409,3.3795838356018066
1566,1597989514_1515974939,1.9606099128723145
1567,1540020586_1564471822,2.358368396759033
1568,1488193511_1489085486,2.068387985229492
1569,1616575847_1616199650,3.1704912185668945
1570,1540403679_1574037902,3.496802806854248
1571,1620262896_1610410928,3.2170727252960205
1572,1602894100_1599376007,3.060866355895996
1573,1550781528_1566680868,2.4419007301330566
1574,1607045434_1500238421,3.3447515964508057
1575,1524998311_1525133141,2.6429660320281982
1576,1520198887_1625370973,1.7586312294006348
1577,1515225305_1620536541,3.1882450580596924
1578,1608854528_1512172017,3.56201171875
1579,1499690339_1538719530,3.326697826385498
1580,1571724382_1543893154,1.8992738723754883
1581,1527988539_1528263860,3.2700448036193848
1582,1624330591_1616818409,3.314992904663086
1583,1615786267_1484904505,3.438890218734741
1584,1602884238_1629440904,2.3762474060058594
1585,1489329246_1537802569,1.3103593587875366
1586,1550301904_1550082309,2.836306571960449
1587,1573613703_1581036033,3.061269760131836
1588,1627742108_1627647978,1.5095758438110352
1589,1593328401_1593790790,1.9983351230621338
1590,1613057288_1541731006,1.3393489122390747
1591,1621200413_1621506975,2.110024929046631
1592,1552347270_1607045994,3.0576534271240234
1593,1614681026_1490148767,2.285001754760742
1594,1494661980_1504545927,2.7967143058776855
1595,1568159911_1567892771,3.1859307289123535
1596,1625415806_1580394271,2.992945909500122
1597,1507149308_1512137090,3.724641799926758
1598,1529048684_1528379186,1.3027184009552002
1599,1622479886_1622638772,1.3775640726089478
1600,1495605774_1519487852,3.2374439239501953
1601,1613471842_1576587626,1.3786261081695557
1602,1611550203_1609739924,3.197747230529785
1603,1508663593_1592774620,2.838848829269409
1604,1561866681_1560110727,2.3273699283599854
1605,1621151272_1618101160,2.6388213634490967
1606,1588856408_1616616188,1.3643648624420166
1607,1548543560_1497020024,3.5107216835021973
1608,1588854162_1623597750,1.6951162815093994
1609,1625426691_1622095417,1.796303153038025
1610,1507417133_1507297548,1.7102909088134766
1611,1488473532_1488848913,3.389248847961426
1612,1485911445_1488362695,1.2981213331222534
1613,1632314289_1594378096,3.4757635593414307
1614,1606583043_1578887362,3.5768609046936035
1615,1536436849_1533428128,3.1498465538024902
1616,1509160629_1503224714,1.7070633172988892
1617,1614167642_1565788660,3.135348320007324
1618,1576508138_1576799013,1.3567357063293457
1619,1517791414_1517742856,2.10060977935791
1620,1576514726_1576092132,2.733407497406006
1621,1492319896_1493330067,1.5904875993728638
1622,1634108263_1498601563,1.3677427768707275
1623,1498819393_1499157529,2.4161875247955322
1624,1561764565_1557993449,1.5957536697387695
1625,1569383985_1558947285,3.551485538482666
1626,1563323937_1584231538,2.7309165000915527
1627,1527220610_1523802950,1.4200730323791504
1628,1520605184_1514618304,2.419652223587036
1629,1494811740_1495403869,2.899721145629883
1630,1599989521_1580995358,3.4954936504364014
1631,1566751301_1570617048,2.062521457672119
1632,1565914557_1555053865,1.5705300569534302
1633,1599350176_1561712566,1.9571583271026611
1634,1594510019_1568766996,2.6189494132995605
1635,1634730370_1603765487,1.31022047996521
1636,1562661479_1562547311,1.8528027534484863
1637,1580319012_1580169384,2.054168462753296
1638,1566771982_1581357115,2.5483808517456055
1639,1561581914_1561275006,3.6238350868225098
1640,1567210854_1540048044,3.406956911087036
1641,1621280831_1623431493,1.7994072437286377
1642,1639105051_1603120423,3.6464858055114746
1643,1563339824_1562564480,3.3745641708374023
1644,1511675169_1545357634,3.243565559387207
1645,1485385448_1585893554,2.981325626373291
1646,1554223117_1554040754,3.503387212753296
1647,1613340798_1613282541,2.4645652770996094
1648,1623717853_1594950306,1.8060184717178345
1649,1487667771_1487279749,2.3735673427581787
1650,1627022443_1588701105,3.3222291469573975
1651,1532637838_1525200709,1.3530356884002686
1652,1600372058_1557188799,1.9711530208587646
1653,1598947273_1594549083,2.705605983734131
1654,1568800253_1576083307,2.6822311878204346
1655,1505503162_1496800002,1.3855440616607666
1656,1513048674_1521361199,3.0636065006256104
1657,1515625631_1516197868,2.0416131019592285
1658,1490505016_1624784985,2.202218770980835
1659,1508896237_1557023813,2.800384759902954
1660,1581642038_1557023813,2.883553981781006
1661,1504633843_1487664388,1.4664523601531982
1662,1559319856_1498776154,3.2831006050109863
1663,1601094992_1625172916,2.3663525581359863
1664,1535288120_1533730493,1.338437795639038
1665,1551948369_1612400113,3.4957382678985596
1666,1563290073_1566082418,2.4152212142944336
1667,1544640675_1511108529,2.5511932373046875
1668,1548661236_1565999079,3.0448617935180664
1669,1505372640_1514268636,2.6252970695495605
1670,1557262368_1512065042,2.2878339290618896
1671,1602971226_1602779492,1.3526830673217773
1672,1640712179_1624831778,1.5256400108337402
1673,1525066448_1525118734,2.623931646347046
1674,1565500758_1590341433,3.467805862426758
1675,1544675713_1538701739,2.827561855316162
1676,1589915984_1588790103,3.4501872062683105
1677,1572279649_1580816018,2.887416124343872
1678,1486813651_1486687533,1.3706245422363281
1679,1492812051_1579472403,3.1306540966033936
1680,1488000484_1537393681,3.4802565574645996
1681,1592987728_1533926724,2.948113203048706
1682,1511048822_1513643540,1.5519040822982788
1683,1496367800_1560709734,3.55169415473938
1684,1546661214_1600589615,3.4953553676605225
1685,1572319558_1573825400,1.7254666090011597
1686,1558698537_1560463577,3.5006744861602783
1687,1601087375_1615981957,3.603665828704834
1688,1548757234_1534598285,3.538926601409912
1689,1534183842_1589656597,2.597093343734741
1690,1591497494_1610897620,3.545100688934326
1691,1553804561_1565365285,3.365847587585449
